"DATE"	"CODBDI"	"CODNEG"	"TPMERC"	"NOMRES"	"MODREF"	"PREABE"	"PREULT"	"TOTNEG"	"QUATOT"	"VOLTOT"	"RET"
"2015-11-24"	"02"	"UCAS3"	"010"	"SANEPAR"	"R$"	3.5	3.5	331	113600	397100.0	-0.028735632183908073
"2015-11-25"	"02"	"UCAS3"	"010"	"SABESP"	"R$"	19.19	18.71	4402	990200	1.8585346e7	0.0
"2015-11-26"	"02"	"UCAS3"	"010"	"SOMOS EDUCA"	"R$"	13.71	13.7	374	154300	2.118379e6	-0.012048192771084348
"2015-11-27"	"02"	"UCAS3"	"010"	"SER EDUCA"	"R$"	8.98	8.5	882	177300	1.534457e6	-0.030303030303030196
"2015-11-30"	"02"	"UCAS3"	"010"	"SPRINGS"	"R$"	3.12	3.09	29	12800	39299.0	0.03124999999999989
"2015-11-03"	"02"	"UGPA3"	"010"	"TIME FOR FUN"	"R$"	2.58	2.51	10	10600	26870.0	0.027522935779816505
"2015-11-04"	"02"	"UGPA3"	"010"	"SLC AGRICOLA"	"R$"	17.0	17.35	660	122200	2.090369e6	-0.005308464849354441
"2015-11-05"	"02"	"UGPA3"	"010"	"SARAIVA LIVR"	"R$"	5.09	5.1	522	547400	2.788355e6	-0.013993075591459882
"2015-11-06"	"02"	"UGPA3"	"010"	"SMILES"	"R$"	37.01	35.79	5618	836300	3.026962e7	-0.013523445538732937
"2015-11-09"	"02"	"UGPA3"	"010"	"SAO MARTINHO"	"R$"	46.79	46.9	958	406900	1.900713e7	0.005373936408419159
"2015-11-10"	"02"	"UGPA3"	"010"	"SENIOR SOL"	"R$"	9.44	9.24	22	3100	28939.0	0.0035885167464116195
"2015-11-11"	"02"	"UGPA3"	"010"	"SIERRABRASIL"	"R$"	16.42	16.48	57	8800	143797.0	0.018642803877703208
"2015-11-12"	"02"	"UGPA3"	"010"	"SANTOS BRP"	"R$"	14.81	14.3	217	30400	437995.0	-0.005138746145940307
"2015-11-13"	"02"	"UGPA3"	"010"	"SUL AMERICA"	"R$"	22.29	22.07	3416	749900	1.674401e7	0.0037152622975182045
"2015-11-16"	"02"	"UGPA3"	"010"	"SUZANO PAPEL"	"R$"	19.1	19.18	10388	7041200	1.34198549e8	0.008590047393364905
"2015-11-17"	"02"	"UGPA3"	"010"	"SWEETCOSMET"	"R$"	0.13	0.13	15	59200	7696.0	-0.006114427136409983
"2015-11-18"	"02"	"UGPA3"	"010"	"TAESA"	"R$"	18.4	17.86	3430	685600	1.2394685e7	0.007320644216691069
"2015-11-19"	"02"	"UGPA3"	"010"	"TRACTEBEL"	"R$"	34.9	34.05	2962	598300	2.0590165e7	-0.0028901734104046653
"2015-11-23"	"02"	"UGPA3"	"010"	"TECNISA"	"R$"	2.77	2.7	940	968600	2.627919e6	-0.020593317972350124
"2015-11-24"	"02"	"UGPA3"	"010"	"TECHNOS"	"R$"	3.8	3.74	158	74200	278145.0	0.005034053893988587
"2015-11-25"	"02"	"UGPA3"	"010"	"TELEBRAS"	"R$"	0.7	0.69	6	8700	6018.0	-0.01796407185628747
"2015-11-26"	"02"	"UGPA3"	"010"	"TEMPO PART"	"R$"	3.84	3.85	8	2800	10766.0	0.02910985138654827
"2015-11-27"	"02"	"UGPA3"	"010"	"TEREOS"	"R$"	25.62	20.51	109	28600	688314.0	-0.02446345490019504
"2015-11-30"	"02"	"UGPA3"	"010"	"TEGMA"	"R$"	4.39	4.35	290	43000	186509.0	-0.022592708008725614
"2015-11-03"	"02"	"UNIP6"	"010"	"TIM PART S/A"	"R$"	8.02	7.8	7949	2165800	1.7332004e7	0.005194805194805199
"2015-11-04"	"02"	"UNIP6"	"010"	"TOTVS"	"R$"	35.55	35.5	2028	464700	1.652113e7	-0.02010050251256283
"2015-11-05"	"02"	"UNIP6"	"010"	"TRIUNFO PART"	"R$"	3.26	3.35	419	206100	678238.0	0.0
"2015-11-06"	"02"	"UNIP6"	"010"	"TRAN PAULIST"	"R$"	44.37	43.35	1277	199700	8.717349e6	0.00765306122448986
"2015-11-09"	"02"	"UNIP6"	"010"	"TUPY"	"R$"	19.31	19.9	878	238500	4.68253e6	0.0
"2015-11-10"	"02"	"UNIP6"	"010"	"UNICASA"	"R$"	1.65	1.6	13	22700	37063.0	0.025641025641025664
"2015-11-11"	"02"	"UNIP6"	"010"	"ULTRAPAR"	"R$"	66.63	65.0	7089	1522800	9.9353347e7	0.007500000000000062
"2015-11-12"	"02"	"UNIP6"	"010"	"UNIPAR"	"R$"	3.81	3.87	32	29600	113590.0	-0.020000000000000018
"2015-11-13"	"02"	"UNIP6"	"010"	"USIMINAS"	"R$"	7.06	6.96	70	12000	84713.0	0.01282051282051289
"2015-11-16"	"02"	"UNIP6"	"010"	"USIMINAS"	"R$"	2.55	2.5	10682	9738500	2.4606245e7	-0.007614213197969494
"2015-11-17"	"02"	"UNIP6"	"010"	"V-AGRO"	"R$"	13.35	13.35	52	5400	72463.0	0.007792207792207741
"2015-11-18"	"02"	"UNIP6"	"010"	"VALE"	"R$"	14.08	13.3	15791	5964400	8.1248512e7	0.03141361256544505
"2015-11-19"	"02"	"UNIP6"	"010"	"VALE"	"R$"	11.62	11.08	39667	21164000	2.40897169e8	0.0
"2015-11-23"	"02"	"UNIP6"	"010"	"VIVER"	"R$"	0.03	0.03	10	143100	4243.0	-0.005208333333333338
"2015-11-24"	"02"	"UNIP6"	"010"	"TELEF BRASIL"	"R$"	38.38	37.91	10305	1936200	7.3261372e7	-0.007874015748031562
"2015-11-25"	"02"	"UNIP6"	"010"	"VALID"	"R$"	43.97	43.45	1161	569600	2.4573431e7	0.002645502645502707
"2015-11-26"	"02"	"UNIP6"	"010"	"VIAVAREJO"	"R$"	4.15	3.84	3247	973900	3.882122e6	-0.0025974025974026572
"2015-11-27"	"02"	"UNIP6"	"010"	"WEG"	"R$"	15.39	15.66	8573	1769700	2.7363084e7	0.015748031496063006
"2015-11-30"	"02"	"UNIP6"	"010"	"WHIRLPOOL"	"R$"	2.65	2.57	34	22000	57234.0	0.013123359580052446
"2015-11-03"	"02"	"USIM3"	"010"	"ABC BRASIL"	"R$"	9.56	9.15	1447	417200	3.843316e6	0.024020227560050504
"2015-11-04"	"02"	"USIM3"	"010"	"AMBEV S/A"	"R$"	18.45	18.64	41011	39865300	7.4460463e8	-0.011002444987775044
"2015-11-05"	"02"	"USIM3"	"010"	"BRASILAGRO"	"R$"	10.65	10.54	190	76200	797256.0	-0.014705882352941298
"2015-11-06"	"02"	"USIM3"	"010"	"ALPARGATAS"	"R$"	9.51	9.6	23	6100	58550.0	-0.038509316770186396
"2015-11-09"	"02"	"USIM3"	"010"	"ALPARGATAS"	"R$"	7.69	7.73	2634	1738200	1.3551778e7	-0.061679790026246684
"2015-11-10"	"02"	"USIM3"	"010"	"ALIANSCE"	"R$"	11.61	11.33	2226	796000	9.092338e6	-0.02097902097902103
"2015-11-11"	"02"	"USIM3"	"010"	"ALUPAR"	"R$"	14.31	14.17	767	162900	2.330324e6	-0.01111111111111112
"2015-11-12"	"02"	"USIM3"	"010"	"LOJAS MARISA"	"R$"	6.33	6.0	154	45800	278865.0	0.008426966292134776
"2015-11-13"	"02"	"USIM3"	"010"	"ANIMA"	"R$"	12.12	12.55	2385	501100	6.010849e6	0.0071428571428571175
"2015-11-16"	"02"	"USIM3"	"010"	"ARTERIS"	"R$"	9.73	9.76	356	389200	3.804509e6	-0.024251069900142645
"2015-11-17"	"02"	"USIM3"	"010"	"AREZZO CO"	"R$"	22.5	22.0	423	457000	1.0085605e7	-0.023222060957909907
"2015-11-18"	"02"	"USIM3"	"010"	"AMAZONIA"	"R$"	0.24	0.24	5	10000	2400.0	0.05769230769230778
"2015-11-19"	"02"	"USIM3"	"010"	"BRASIL"	"R$"	17.11	16.29	21501	13290900	2.2069158e8	0.0041958041958041065
"2015-11-23"	"02"	"USIM3"	"010"	"BRADESCO"	"R$"	24.05	24.02	15365	5226200	1.25799455e8	-0.038997214484679577
"2015-11-24"	"02"	"USIM3"	"010"	"BRADESCO"	"R$"	21.3	21.12	50614	33044300	6.97722196e8	-0.007246376811594305
"2015-11-25"	"02"	"USIM3"	"010"	"BR BROKERS"	"R$"	1.56	1.5	677	193600	291871.0	0.03508771929824565
"2015-11-26"	"02"	"USIM3"	"010"	"BBSEGURIDADE"	"R$"	26.72	25.97	17669	7560900	1.99819853e8	-0.0028208744710859768
"2015-11-27"	"02"	"USIM3"	"010"	"BTG PACTUAL"	"R$"	20.3	20.9	7634	3760700	7.6905919e7	-0.014164305949008449
"2015-11-30"	"02"	"USIM3"	"010"	"MINERVA"	"R$"	11.45	11.42	4457	1126400	1.274055e7	-0.05643994211287996
"2015-11-03"	"02"	"USIM5"	"010"	"BANESTES"	"R$"	1.89	1.89	1	3000	5670.0	0.03900709219858168
"2015-11-04"	"02"	"USIM5"	"010"	"BANCO PAN"	"R$"	1.56	1.54	37	524700	792462.0	-0.020202020202020218
"2015-11-05"	"02"	"USIM5"	"010"	"BR PHARMA"	"R$"	15.3	15.0	111	37400	565988.0	-0.010238907849829436
"2015-11-06"	"02"	"USIM5"	"010"	"BRADESPAR"	"R$"	4.89	4.77	171	128500	602721.0	-0.04810996563573887
"2015-11-09"	"02"	"USIM5"	"010"	"BRADESPAR"	"R$"	5.5	5.32	15536	10103500	5.2425581e7	-0.010909090909090839
"2015-11-10"	"02"	"USIM5"	"010"	"BRF SA"	"R$"	55.4	55.04	22724	5848500	3.23969285e8	-0.010989010989010917
"2015-11-11"	"02"	"USIM5"	"010"	"BR INSURANCE"	"R$"	20.0	20.0	78	25100	500919.0	0.021978021978021997
"2015-11-12"	"02"	"USIM5"	"010"	"BRASKEM"	"R$"	15.84	16.47	17	3800	60947.0	-0.00714285714285715
"2015-11-13"	"02"	"USIM5"	"010"	"BRASKEM"	"R$"	25.9	26.22	12286	6145500	1.62786446e8	-0.03663003663003666
"2015-11-16"	"02"	"USIM5"	"010"	"BR MALLS PAR"	"R$"	13.11	12.82	13050	5118000	6.6023042e7	-0.026717557251908504
"2015-11-17"	"02"	"USIM5"	"010"	"BR PROPERT"	"R$"	10.45	10.45	3731	3016300	3.0467165e7	-0.046511627906976785
"2015-11-18"	"02"	"USIM5"	"010"	"BANRISUL"	"R$"	5.8	5.45	26721	24875000	1.36959988e8	0.018050541516245425
"2015-11-19"	"02"	"USIM5"	"010"	"B2W DIGITAL"	"R$"	14.55	14.76	2559	900400	1.3234732e7	-0.09278350515463918
"2015-11-23"	"02"	"USIM5"	"010"	"BMFBOVESPA"	"R$"	11.55	11.37	54121	28966800	3.34616989e8	-0.05263157894736847
"2015-11-24"	"02"	"USIM5"	"010"	"CSU CARDSYST"	"R$"	2.95	2.9	43	45700	133299.0	0.039682539682539715
"2015-11-25"	"02"	"USIM5"	"010"	"CCR SA"	"R$"	13.02	12.81	17086	7120300	9.2125831e7	-0.007662835249042153
"2015-11-26"	"02"	"USIM5"	"010"	"CCX CARVAO"	"R$"	3.6	3.59	11	7000	25016.0	-0.015384615384615398
"2015-11-27"	"02"	"USIM5"	"010"	"CESP"	"R$"	14.05	13.46	6575	2123700	2.8553413e7	-0.019607843137254832
"2015-11-30"	"02"	"USIM5"	"010"	"COMGAS"	"R$"	40.95	41.4	63	12100	498571.0	-0.11999999999999993
"2015-11-03"	"02"	"VAGR3"	"010"	"GRAZZIOTIN"	"R$"	9.9	10.08	26	16100	161410.0	0.006289308176100619
"2015-11-04"	"02"	"VAGR3"	"010"	"CIELO"	"R$"	36.4	35.11	21576	9403500	3.34346407e8	0.0020562028786839863
"2015-11-05"	"02"	"VAGR3"	"010"	"CELESC"	"R$"	12.0	11.29	315	128300	1.481069e6	0.0663021189336978
"2015-11-06"	"02"	"VAGR3"	"010"	"CEMIG"	"R$"	6.82	6.61	510	225400	1.488967e6	0.022435897435897415
"2015-11-09"	"02"	"VAGR3"	"010"	"CEMIG"	"R$"	6.95	6.6	13481	8075300	5.3860957e7	-0.03254067584480598
"2015-11-10"	"02"	"VAGR3"	"010"	"COELCE"	"R$"	37.65	37.4	84	19600	730107.0	-0.023285899094437335
"2015-11-11"	"02"	"VAGR3"	"010"	"CPFL ENERGIA"	"R$"	15.79	15.74	8457	1945500	3.063924e7	0.04105960264900669
"2015-11-12"	"02"	"VAGR3"	"010"	"COPEL"	"R$"	19.3	19.2	170	229800	4.451307e6	-0.008894536213468906
"2015-11-13"	"02"	"VAGR3"	"010"	"COPEL"	"R$"	29.15	28.7	4638	1221600	3.5208549e7	-0.010389610389610398
"2015-11-16"	"02"	"VAGR3"	"010"	"CPFL RENOVAV"	"R$"	10.95	10.95	1	100	1095.0	-0.034120734908136455
"2015-11-17"	"02"	"VAGR3"	"010"	"SOUZA CRUZ"	"R$"	27.67	27.59	1000	331400	9.146085e6	-0.010876954452753239
"2015-11-18"	"02"	"VAGR3"	"010"	"COSAN"	"R$"	25.0	24.1	4534	2741100	6.7217389e7	-0.009615384615384654
"2015-11-19"	"02"	"VAGR3"	"010"	"COPASA"	"R$"	16.64	16.35	1600	260000	4.390864e6	-0.027027027027027067
"2015-11-23"	"02"	"VAGR3"	"010"	"SID NACIONAL"	"R$"	5.94	5.5	18557	12289700	7.0000338e7	-0.023521026372059876
"2015-11-24"	"02"	"VAGR3"	"010"	"CONTAX"	"R$"	0.84	0.69	1378	1080000	822730.0	-0.02437223042836029
"2015-11-25"	"02"	"VAGR3"	"010"	"CONTAX"	"R$"	0.18	0.14	273	841300	132763.0	-0.0037878787878787073
"2015-11-26"	"02"	"VAGR3"	"010"	"CETIP"	"R$"	36.89	36.8	13137	3694700	1.36300089e8	-0.0014981273408239382
"2015-11-27"	"02"	"VAGR3"	"010"	"CVC BRASIL"	"R$"	14.3	13.8	1643	469800	6.536996e6	0.0
"2015-11-30"	"02"	"VAGR3"	"010"	"CYRELA REALT"	"R$"	7.94	7.39	25836	44157000	3.29101765e8	0.004531722054380702
"2015-11-03"	"02"	"VALE3"	"010"	"COSAN LTD"	"R$"	14.2	14.55	679	197800	2.871778e6	0.028985507246376812
"2015-11-04"	"02"	"VALE3"	"010"	"DUFRY AG"	"R$"	448.58	463.87	961	28167	1.311191843e7	-0.0423775454045131
"2015-11-05"	"02"	"VALE3"	"010"	"DASA"	"R$"	9.0	9.2	48	17800	160982.0	-0.026421596783457832
"2015-11-06"	"02"	"VALE3"	"010"	"DIRECIONAL"	"R$"	3.54	3.47	3346	1838800	6.286317e6	-0.030321782178217835
"2015-11-09"	"02"	"VALE3"	"010"	"DURATEX"	"R$"	6.91	6.7	6579	3307500	2.2404019e7	-0.012787723785166308
"2015-11-10"	"02"	"VALE3"	"010"	"ECORODOVIAS"	"R$"	5.45	5.23	20748	28034100	1.46487922e8	0.001954397394136882
"2015-11-11"	"02"	"VALE3"	"010"	"ELETROBRAS"	"R$"	5.91	5.79	5991	1940800	1.1299175e7	-0.012250161186331368
"2015-11-12"	"02"	"VALE3"	"010"	"ELETROBRAS"	"R$"	10.77	10.38	3788	1833000	1.9277623e7	-0.006600660066006577
"2015-11-13"	"02"	"VALE3"	"010"	"ELETROPAULO"	"R$"	8.06	7.84	2177	706200	5.568527e6	0.01855533465871434
"2015-11-16"	"02"	"VALE3"	"010"	"EMBRAER"	"R$"	29.0	30.4	13596	4493800	1.36159788e8	-0.021456436931079327
"2015-11-17"	"02"	"VALE3"	"010"	"ENERGIAS BR"	"R$"	12.0	11.87	10389	2657700	3.1658968e7	-0.03841059602649007
"2015-11-18"	"02"	"VALE3"	"010"	"EQUATORIAL"	"R$"	34.6	35.1	11624	3263800	1.14926928e8	0.009688581314878932
"2015-11-19"	"02"	"VALE3"	"010"	"ESTACIO PART"	"R$"	13.81	13.41	7979	2791600	3.8105676e7	-0.01612903225806453
"2015-11-23"	"02"	"VALE3"	"010"	"ETERNIT"	"R$"	2.22	2.22	99	90800	201622.0	-0.006276150627615053
"2015-11-24"	"02"	"VALE3"	"010"	"EUCATEX"	"R$"	2.65	2.79	32	16600	44805.0	0.02551381998582574
"2015-11-25"	"02"	"VALE3"	"010"	"EVEN"	"R$"	4.34	4.08	6244	2136400	8.978198e6	-0.011251758087201134
"2015-11-26"	"02"	"VALE3"	"010"	"EZTEC"	"R$"	13.48	13.1	2496	2634400	3.476931e7	0.004957507082152995
"2015-11-27"	"02"	"VALE3"	"010"	"FERBASA"	"R$"	7.1	6.37	1018	782300	5.083563e6	-0.05539772727272723
"2015-11-30"	"02"	"VALE3"	"010"	"FER HERINGER"	"R$"	1.66	1.57	101	53300	85509.0	0.009969325153374294
"2015-11-03"	"02"	"VALE5"	"010"	"FIBRIA"	"R$"	57.8	57.23	10372	2650700	1.52051205e8	0.019108280254777038
"2015-11-04"	"02"	"VALE5"	"010"	"FORJA TAURUS"	"R$"	1.1	1.06	12	14400	15673.0	-0.04282800815771589
"2015-11-05"	"02"	"VALE5"	"010"	"FLEURY"	"R$"	16.42	16.21	679	150100	2.427505e6	-0.02258292166549049
"2015-11-06"	"02"	"VALE5"	"010"	"FRAS-LE"	"R$"	3.6	3.6	7	2200	7923.0	-0.015082956259426794
"2015-11-09"	"02"	"VALE5"	"010"	"AES TIETE"	"R$"	13.36	13.2	1212	320600	4.224192e6	-0.009976976208748965
"2015-11-10"	"02"	"VALE5"	"010"	"AES TIETE"	"R$"	13.5	13.15	9520	12575000	1.6552364e8	-0.007794232268121562
"2015-11-11"	"02"	"VALE5"	"010"	"GAFISA"	"R$"	2.61	2.48	6166	4105600	1.0263161e7	-0.013209013209013205
"2015-11-12"	"02"	"VALE5"	"010"	"GERDAU"	"R$"	4.33	4.15	852	350000	1.49173e6	-0.010236220472440867
"2015-11-13"	"02"	"VALE5"	"010"	"GERDAU"	"R$"	6.0	6.1	19979	13763900	8.3832632e7	0.015115354017501949
"2015-11-16"	"02"	"VALE5"	"010"	"GERDAU MET"	"R$"	1.78	1.69	914	624600	1.063042e6	-0.023437500000000056
"2015-11-17"	"02"	"VALE5"	"010"	"GERDAU MET"	"R$"	1.98	1.98	10720	20564000	3.9859829e7	-0.03671189146049474
"2015-11-18"	"02"	"VALE5"	"010"	"GOL"	"R$"	3.41	3.41	3711	1663200	5.663861e6	-0.008291873963515725
"2015-11-19"	"02"	"VALE5"	"010"	"GP INVEST"	"R$"	7.76	7.8	4	3400	26498.0	-0.0024650780608052062
"2015-11-23"	"02"	"VALE5"	"010"	"GRENDENE"	"R$"	17.05	17.05	1679	294500	5.070691e6	-0.01416666666666666
"2015-11-24"	"02"	"VALE5"	"010"	"GENERALSHOPP"	"R$"	2.43	2.47	15	8700	21477.0	0.02295918367346935
"2015-11-25"	"02"	"VALE5"	"010"	"GUARARAPES"	"R$"	49.99	49.85	395	89700	4.474994e6	-0.00847457627118656
"2015-11-26"	"02"	"VALE5"	"010"	"GUARARAPES"	"R$"	47.6	49.45	321	53900	2.663669e6	-0.001697792869269913
"2015-11-27"	"02"	"VALE5"	"010"	"HELBOR"	"R$"	1.94	1.79	5070	2771400	4.970897e6	-0.04647160068846809
"2015-11-30"	"02"	"VALE5"	"010"	"CIA HERING"	"R$"	15.2	15.09	2282	785700	1.182759e7	-0.012081784386617007
"2015-11-03"	"02"	"VIVR3"	"010"	"HYPERMARCAS"	"R$"	22.49	22.4	15279	5166800	1.16034182e8	0.0
"2015-11-04"	"02"	"VIVR3"	"010"	"IDEIASNET"	"R$"	8.75	8.62	72	26500	226620.0	0.0
"2015-11-05"	"02"	"VIVR3"	"010"	"IGB S/A"	"R$"	2.26	2.22	8	2800	6282.0	0.3333333333333334
"2015-11-06"	"02"	"VIVR3"	"010"	"IGUATEMI"	"R$"	22.1	21.65	2111	580800	1.2565795e7	0.3333333333333334
"2015-11-09"	"02"	"VIVR3"	"010"	"ITAUSA"	"R$"	7.55	7.5	57	25500	189904.0	0.3333333333333334
"2015-11-10"	"02"	"VIVR3"	"010"	"ITAUSA"	"R$"	7.3	7.25	47155	37677600	2.75734968e8	0.3333333333333334
"2015-11-11"	"02"	"VIVR3"	"010"	"ITAUUNIBANCO"	"R$"	25.5	25.34	332	73800	1.879366e6	0.3333333333333334
"2015-11-12"	"02"	"VIVR3"	"010"	"ITAUUNIBANCO"	"R$"	27.4	27.79	61557	27729400	7.67036861e8	-0.25000000000000006
"2015-11-13"	"02"	"VIVR3"	"010"	"J B DUARTE"	"R$"	8.01	7.5	16	4800	37589.0	0.3333333333333334
"2015-11-16"	"02"	"VIVR3"	"010"	"JBS"	"R$"	13.27	12.42	39825	22965400	2.9138781e8	0.0
"2015-11-17"	"02"	"VIVR3"	"010"	"JHSF PART"	"R$"	1.35	1.36	229	172500	230913.0	-0.3333333333333333
"2015-11-18"	"02"	"VIVR3"	"010"	"JSL"	"R$"	9.29	8.84	328	60400	541983.0	0.0
"2015-11-19"	"02"	"VIVR3"	"010"	"KEPLER WEBER"	"R$"	21.01	17.26	235	160200	2.851481e6	0.0
"2015-11-23"	"02"	"VIVR3"	"010"	"KLABIN S/A"	"R$"	24.26	23.73	14342	7207500	1.73183124e8	0.0
"2015-11-24"	"02"	"VIVR3"	"010"	"KLABIN S/A"	"R$"	4.02	4.0	95	66600	265741.0	-0.3333333333333333
"2015-11-25"	"02"	"VIVR3"	"010"	"KROTON"	"R$"	9.21	9.25	32283	14992100	1.39686595e8	0.0
"2015-11-26"	"02"	"VIVR3"	"010"	"LOJAS AMERIC"	"R$"	12.41	12.0	1722	1007100	1.2249133e7	0.0
"2015-11-27"	"02"	"VIVR3"	"010"	"LOJAS AMERIC"	"R$"	18.0	17.24	8829	4048500	7.0829167e7	0.0
"2015-11-30"	"02"	"VIVR3"	"010"	"LOCAMERICA"	"R$"	3.4	3.44	10	15800	54301.0	0.4999999999999999
"2015-11-03"	"02"	"VIVT4"	"010"	"METAL LEVE"	"R$"	26.32	26.5	1297	201700	5.352194e6	0.022113022113022077
"2015-11-04"	"02"	"VIVT4"	"010"	"LIGHT S/A"	"R$"	11.12	10.8	6069	1282000	1.3704604e7	-0.0031219980787704745
"2015-11-05"	"02"	"VIVT4"	"010"	"LINX"	"R$"	48.7	48.2	1821	364500	1.74699e7	-0.04819277108433735
"2015-11-06"	"02"	"VIVT4"	"010"	"LE LIS BLANC"	"R$"	2.24	2.03	1948	1575400	3.196184e6	0.015776081424936503
"2015-11-09"	"02"	"VIVT4"	"010"	"LOG-IN"	"R$"	1.28	1.28	161	174600	216563.0	-0.0178751258811682
"2015-11-10"	"02"	"VIVT4"	"010"	"LOPES BRASIL"	"R$"	2.49	2.07	1525	1361400	2.872112e6	-0.0012886597938143599
"2015-11-11"	"02"	"VIVT4"	"010"	"LOJAS RENNER"	"R$"	18.1	17.5	15822	15750100	2.82414377e8	0.01909184726522193
"2015-11-12"	"02"	"VIVT4"	"010"	"MAGNESITA SA"	"R$"	2.95	2.97	594	939700	2.753593e6	-0.016779363886801946
"2015-11-13"	"02"	"VIVT4"	"010"	"M.DIASBRANCO"	"R$"	77.29	72.0	829	565300	4.2164504e7	-0.030264170300076935
"2015-11-16"	"02"	"VIVT4"	"010"	"IMC S/A"	"R$"	3.55	3.52	320	572500	1.983794e6	-0.0036774363015497917
"2015-11-17"	"02"	"VIVT4"	"010"	"MAGAZ LUIZA"	"R$"	10.05	8.83	1907	348000	3.285647e6	0.019055077003393286
"2015-11-18"	"02"	"VIVT4"	"010"	"MILLS"	"R$"	3.6	3.4	3111	3231800	1.0611833e7	-0.001278772378516733
"2015-11-19"	"02"	"VIVT4"	"010"	"MMX MINER"	"R$"	0.27	0.28	35	829400	231320.0	0.010101010101010065
"2015-11-23"	"02"	"VIVT4"	"010"	"MINUPAR"	"R$"	0.04	0.04	15	307400	12294.0	0.0030128044187799287
"2015-11-24"	"02"	"VIVT4"	"010"	"MULTIPLUS"	"R$"	37.47	37.74	2352	578100	2.1534516e7	0.0025284450063211487
"2015-11-25"	"02"	"VIVT4"	"010"	"MARFRIG"	"R$"	6.29	5.88	7917	3213400	1.9327735e7	-0.02557544757033248
"2015-11-26"	"02"	"VIVT4"	"010"	"MRV"	"R$"	8.55	8.26	12045	2732800	2.260731e7	0.010230849947534119
"2015-11-27"	"02"	"VIVT4"	"010"	"MULTIPLAN"	"R$"	44.12	42.6	5453	1193200	5.1377027e7	-0.012245961438249242
"2015-11-30"	"02"	"VIVT4"	"010"	"IOCHP-MAXION"	"R$"	15.19	14.55	3234	844300	1.254089e7	-0.010695187165775364
"2015-11-03"	"02"	"VLID3"	"010"	"NATURA"	"R$"	22.47	21.18	8645	2306000	4.9675339e7	0.010507080858839671
"2015-11-04"	"02"	"VLID3"	"010"	"ODONTOPREV"	"R$"	10.17	9.95	3812	2951400	2.9672924e7	-0.017637865594998865
"2015-11-05"	"02"	"VLID3"	"010"	"OUROFINO S/A"	"R$"	32.37	33.4	19	3100	102018.0	-0.017950465803226522
"2015-11-06"	"02"	"VLID3"	"010"	"OI"	"R$"	2.99	2.89	4513	2183400	6.038029e6	0.03911131682480902
"2015-11-09"	"02"	"VLID3"	"010"	"OI"	"R$"	1.8	1.76	6980	7393900	1.2496331e7	-0.01408450704225342
"2015-11-10"	"02"	"VLID3"	"010"	"PARCORRETORA"	"R$"	10.53	10.66	1847	583100	6.206637e6	-0.0017957351290684243
"2015-11-11"	"02"	"VLID3"	"010"	"P.ACUCAR-CBD"	"R$"	49.6	49.0	12020	2464700	1.20710564e8	-0.01610017889087654
"2015-11-12"	"02"	"VLID3"	"010"	"PDG REALT"	"R$"	1.69	1.51	603	754200	1.171903e6	0.0
"2015-11-13"	"02"	"VLID3"	"010"	"PETROBRAS"	"R$"	9.25	9.41	43376	31244800	2.95597772e8	0.006174251086210911
"2015-11-16"	"02"	"VLID3"	"010"	"PETROBRAS"	"R$"	7.54	7.67	50519	72764300	5.57414511e8	0.008803611738148998
"2015-11-17"	"02"	"VLID3"	"010"	"PROFARMA"	"R$"	5.88	5.63	133	55100	308118.0	0.011188185276348177
"2015-11-18"	"02"	"VLID3"	"010"	"PARANAPANEMA"	"R$"	2.5	2.26	1592	1966300	4.477417e6	-0.03532490187527251
"2015-11-19"	"02"	"VLID3"	"010"	"DIMED"	"R$"	242.99	251.95	13	1400	345331.0	-0.014211594856756046
"2015-11-23"	"02"	"VLID3"	"010"	"MARCOPOLO"	"R$"	2.2	2.2	10	6500	14288.0	-0.001601097895699915
"2015-11-24"	"02"	"VLID3"	"010"	"MARCOPOLO"	"R$"	2.39	2.25	3107	2471700	5.7526e6	-0.01573905109489062
"2015-11-25"	"02"	"VLID3"	"010"	"POSITIVO INF"	"R$"	1.72	1.7	239	55000	93396.0	-0.002088651659317786
"2015-11-26"	"02"	"VLID3"	"010"	"PETRORIO"	"R$"	1.97	2.01	185	61900	122891.0	0.02499421430224481
"2015-11-27"	"02"	"VLID3"	"010"	"PRUMO"	"R$"	1.03	1.01	1632	2714100	2.791602e6	-0.011826245167159336
"2015-11-30"	"02"	"VLID3"	"010"	"PORTO SEGURO"	"R$"	34.01	32.54	3596	960400	3.2494546e7	0.002097413190398588
"2015-11-03"	"02"	"VVAR11"	"010"	"PORTOBELLO"	"R$"	2.29	2.17	26	33500	73994.0	0.14285714285714277
"2015-11-04"	"02"	"VVAR11"	"010"	"QGEP PART"	"R$"	6.14	5.93	3823	887100	5.366129e6	-0.027083333333333313
"2015-11-05"	"02"	"VVAR11"	"010"	"QUALICORP"	"R$"	15.59	14.77	7074	3335100	5.0248797e7	-0.06808510638297878
"2015-11-06"	"02"	"VVAR11"	"010"	"RAIADROGASIL"	"R$"	40.16	39.65	12749	3377700	1.36772982e8	-0.022727272727272846
"2015-11-09"	"02"	"VVAR11"	"010"	"RANDON PART"	"R$"	2.77	2.69	3434	1435400	3.859376e6	-0.01408450704225343
